name,longitude,latitude,address,isConnected,dcNum,acNum
观澜大富充电站,114.03079699999999,22.732614,深圳市龙华区樟顺路观澜大富工业区泽为工业园旁,True,122,0
燕子岭公园充电站,114.362362,22.702681,深圳市坪山区坪山区坪山大工业区燕子岭五路与金牛西路交叉口燕子岭公园,True,26,0
龙岗区宝昌利充电站,114.326545,22.705605,广东省深圳市龙岗区锦龙三路5号,False,0,27
宏域光明谷充电站,113.89456100000001,22.745859,广东省深圳市光明区马田街道石围社区油麻岗路宏域光明谷,True,70,0
银星工业园二期充电站,114.04730900000001,22.72963,深圳市龙华区观光路1301号银星高科技工业园,True,10,0
观澜湖高尔夫球会充电站-专用,114.069814,22.727328,深圳市龙华区观澜湖高尔夫球会运输部训练场内,True,16,0
深圳蓝--光明观光路充电驿站,113.95149099999999,22.737617,广东省深圳市光明区科林路,True,86,0
深圳蓝充电驿站--光明观光路站1,113.95149099999999,22.737617,广东省深圳市光明区科林路,False,0,0
南联充电站,114.26253799999999,22.707425,深圳市龙岗区爱南路227号,True,39,0
光明凤凰社区工作站停车场充电站,113.949789,22.736535999999997,深圳市光明新区凤凰社区工作站内,True,10,0
光明基地充电站,113.93913899999998,22.737111,深圳市光明新区汇业路与邦凯路交汇处奥特迅工业园内,True,24,0
怡翠路公园大地充电站,114.231571,22.707724,深圳市龙岗区怡翠路与龙翔大道交叉口西北100米,True,62,0
宝昌利充电站,114.31998700000001,22.699673999999998,深圳市龙岗区宝龙街道锦龙四路1号宝昌利工业园西南门,True,25,0
光明城高铁站充电站,113.95410600000001,22.73336,深圳市光明新区光明城高铁站,True,20,0
如意路三高充电站,114.222996,22.706908,深圳市龙岗区清林路龙城公园南停车场,True,3,0
光明万和科技大厦停车场充电站,113.93180100000001,22.734278,深圳市光明新区万和科技大厦停车场,True,4,0
如意路龙城公园充电站,114.223028,22.706541,深圳市龙岗区清林路龙城公园南停车场,True,32,0
中亚硅谷充电站,113.82141000000001,22.745354000000003,深圳市宝安区沙井街道壆岗路45号附近,True,14,0
万马爱充观澜山水田园站,114.10563,22.716822,深圳市龙华区环观路观澜山水田园停车场内,True,11,0
银星智界一期充电站,114.04607299999999,22.722394,深圳市龙华区新丹路1号银星智界地面停车场,True,6,0
腾鸿兴充电站,113.897127,22.735519,深圳市光明区玉明二路与田阔路交叉口东50米,True,2,0
龙岗圳埔岭南路充电站,114.238643,22.702132000000002,深圳市龙岗区龙岗街道圳埔岭南路,True,22,0
宝安沙井蚝四村充电站,113.80658799999999,22.74396,深圳市宝安区沙四南路蚝四村委,True,12,0
光明冠丰源物流园充电站-专用,113.94067,22.727856,深圳市光明新区田寮塘家大道6冠丰源物流园,True,0,0
平湖力昌充电站,114.13717,22.708865,广东省深圳市龙岗区华昌路10号,False,0,36
九洲工业园充电站,113.91769199999999,22.728286999999998,深圳市光明区十九号路10号,True,20,0
九洲工业园停车场充电站,113.91781100000001,22.728164000000003,深圳市光明新区公明街道同观路十九号路10号,True,20,0
宝安外经充电站,114.02786699999999,22.717093,深圳市龙华区狮径路13号（宝安外径工业园）,True,16,0
海科兴产业园一期充电站,114.325699,22.689934,深圳市坪山区宝山路16号海科兴产业园,True,8,0
